customer_id,first_name,last_name,age,gender,email,phone,province,city,income_category,employment_status,primary_account,accounts,products,credit_score,tenure_months,join_date
SA010720,Gregory,Smith,69,Female,gregory.smith@yahoo.com,+27865086740,Eastern Cape,Grahamstown,Middle (R350k-R600k),Full-time,Investment,Investment,"Life Insurance, Credit Card, Investment Portfolio, Personal Loan, Overdraft Facility",724,124,2013-10-24
SA010721,Elizabeth,Wong,45,Female,elizabeth.wong@gmail.com,+27763791472,Mpumalanga,Middelburg,Lower-Middle (R100k-R350k),Part-time,Cheque,"Home Loan, Vehicle Finance, Cheque","Personal Loan, Overdraft Facility, Home Insurance",337,193,2008-02-23
SA010722,Rebecca,Cabrera,68,Male,rebecca.cabrera@yahoo.com,+27603474488,Limpopo,Phalaborwa,Lower-Middle (R100k-R350k),Full-time,Cheque,Cheque,Vehicle Insurance,314,79,2017-07-05
SA010723,Joseph,Smith,64,Male,joseph.smith@yahoo.com,+27609008504,Gauteng,Benoni,Upper-Middle (R600k-R1.2M),Part-time,Savings,Savings,"Credit Card, Overdraft Facility, Life Insurance, Vehicle Insurance",825,141,2012-06-01
SA010724,Angela,Juarez,66,Male,angela.juarez@gmail.com,+27726488025,KwaZulu-Natal,Newcastle,Middle (R350k-R600k),Part-time,Home Loan,"Vehicle Finance, Credit, Home Loan","Personal Loan, Vehicle Insurance, Investment Portfolio, Credit Card, Savings Plan",650,19,2022-06-09
SA010725,Daniel,Mendoza,41,Female,daniel.mendoza@yahoo.com,+27892296369,Western Cape,Cape Town,Middle (R350k-R600k),Full-time,Cheque,"Cheque, Credit",Home Insurance,592,12,2023-01-05
SA010726,Christopher,Kirby,45,Male,christopher.kirby@yahoo.com,+27615379180,Western Cape,Paarl,Middle (R350k-R600k),Full-time,Credit,"Credit, Cheque, Home Loan, Vehicle Finance","Credit Card, Overdraft Facility, Personal Loan",716,120,2014-02-21
SA010727,Debbie,Smith,28,Female,debbie.smith@yahoo.com,+27609156065,Gauteng,Benoni,Lower-Middle (R100k-R350k),Full-time,Credit,"Vehicle Finance, Credit","Vehicle Insurance, Investment Portfolio, Life Insurance",315,198,2007-09-26
SA010728,Elizabeth,Skinner,50,Female,elizabeth.skinner@yahoo.com,+27634000429,Limpopo,Musina,Middle (R350k-R600k),Full-time,Home Loan,"Home Loan, Credit, Savings, Vehicle Finance",Overdraft Facility,832,87,2016-11-07
SA010729,Samuel,Merritt,45,Male,samuel.merritt@yahoo.com,+27747158985,KwaZulu-Natal,Durban,Low (<R100k),Part-time,Home Loan,Home Loan,"Personal Loan, Investment Portfolio, Home Insurance",510,65,2018-08-29
SA010730,Stephanie,Brooks,29,Female,stephanie.brooks@yahoo.com,+27801597521,Western Cape,Cape Town,Lower-Middle (R100k-R350k),Full-time,Savings,"Investment, Savings",Home Insurance,349,64,2018-09-28
SA010731,Jonathan,Johnson,58,Female,jonathan.johnson@yahoo.com,+27825095330,KwaZulu-Natal,Newcastle,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Vehicle Finance, Home Loan, Credit","Vehicle Insurance, Life Insurance",464,20,2022-05-10
SA010732,Patrick,Lopez,50,Male,patrick.lopez@gmail.com,+27655309362,Western Cape,George,Lower-Middle (R100k-R350k),Full-time,Savings,"Vehicle Finance, Savings",Life Insurance,421,30,2021-07-14
SA010733,Maureen,Burns,62,Male,maureen.burns@yahoo.com,+27684115755,Western Cape,Paarl,Lower-Middle (R100k-R350k),Part-time,Vehicle Finance,Vehicle Finance,Credit Card,477,155,2011-04-08
SA010734,Gloria,Mullen,31,Male,gloria.mullen@yahoo.com,+27796337828,Limpopo,Tzaneen,Low (<R100k),Full-time,Cheque,Cheque,Overdraft Facility,444,182,2009-01-18
SA010735,Jacob,Ramirez,55,Female,jacob.ramirez@yahoo.com,+27891210843,Eastern Cape,Mthatha,Lower-Middle (R100k-R350k),Full-time,Investment,Investment,"Life Insurance, Investment Portfolio, Savings Plan",496,211,2006-09-01
SA010736,Brady,Casey,28,Female,brady.casey@outlook.com,+27629162761,Gauteng,Johannesburg,Middle (R350k-R600k),Full-time,Investment,"Investment, Savings","Overdraft Facility, Savings Plan, Life Insurance",682,192,2008-03-24
SA010737,Scott,Murphy,19,Male,scott.murphy@outlook.com,+27737969137,Eastern Cape,East London,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Savings, Investment, Credit, Vehicle Finance","Vehicle Insurance, Personal Loan, Life Insurance, Overdraft Facility",541,236,2004-08-12
SA010738,Rebecca,Barnes,31,Male,rebecca.barnes@outlook.com,+27727853764,Eastern Cape,East London,Upper-Middle (R600k-R1.2M),Full-time,Cheque,Cheque,Vehicle Insurance,788,231,2005-01-09
SA010739,Shaun,Price,60,Female,shaun.price@yahoo.com,+27758783184,KwaZulu-Natal,Ladysmith,Lower-Middle (R100k-R350k),Full-time,Credit,Credit,"Savings Plan, Credit Card",391,237,2004-07-13
SA010740,Calvin,Jacobs,47,Male,calvin.jacobs@outlook.com,+27738017399,Free State,Bloemfontein,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Vehicle Finance, Savings",,641,36,2021-01-15
SA010741,Jaime,Allen,54,Female,jaime.allen@gmail.com,+27788917395,Mpumalanga,Secunda,Middle (R350k-R600k),Unemployed,Savings,"Investment, Savings",Savings Plan,654,142,2012-05-02
SA010742,Erik,Wilson,64,Male,erik.wilson@yahoo.com,+27621518244,Gauteng,Pretoria,Lower-Middle (R100k-R350k),Full-time,Credit,Credit,Home Insurance,677,63,2018-10-28
SA010743,James,Cox,80,Female,james.cox@yahoo.com,+27873672049,KwaZulu-Natal,Durban,Middle (R350k-R600k),Part-time,Vehicle Finance,Vehicle Finance,"Overdraft Facility, Credit Card",695,2,2023-11-01
SA010744,Daniel,Stewart,42,Male,daniel.stewart@outlook.com,+27639961899,Limpopo,Musina,Upper-Middle (R600k-R1.2M),Self-employed,Credit,"Credit, Vehicle Finance",Overdraft Facility,793,75,2017-11-02
SA010745,Justin,Stevens,45,Male,justin.stevens@outlook.com,+27842875419,Gauteng,Soweto,Upper-Middle (R600k-R1.2M),Full-time,Credit,"Investment, Credit",,723,37,2020-12-16
SA010746,John,Johnson,59,Male,john.johnson@yahoo.com,+27705954178,KwaZulu-Natal,Richards Bay,Middle (R350k-R600k),Full-time,Credit,"Investment, Credit",Investment Portfolio,646,146,2012-01-03
SA010747,Troy,Osborne,19,Male,troy.osborne@yahoo.com,+27693655874,North West,Brits,Low (<R100k),Self-employed,Credit,"Investment, Credit","Home Insurance, Investment Portfolio",419,173,2009-10-15
SA010748,Emily,May,36,Female,emily.may@gmail.com,+27786082767,Gauteng,Pretoria,Low (<R100k),Self-employed,Savings,Savings,"Credit Card, Life Insurance, Investment Portfolio, Vehicle Insurance, Home Insurance",684,94,2016-04-11
SA010749,Timothy,Turner,59,Male,timothy.turner@yahoo.com,+27729141073,Eastern Cape,Queenstown,Lower-Middle (R100k-R350k),Part-time,Home Loan,"Home Loan, Credit",,445,124,2013-10-24
SA010750,Justin,Avila,32,Female,justin.avila@outlook.com,+27853006411,Gauteng,Pretoria,Lower-Middle (R100k-R350k),Self-employed,Credit,"Investment, Credit","Life Insurance, Savings Plan, Vehicle Insurance",577,146,2012-01-03
SA010751,Tara,Ortiz,41,Male,tara.ortiz@outlook.com,+27625554570,KwaZulu-Natal,Durban,High (>R1.2M),Full-time,Home Loan,"Home Loan, Vehicle Finance",Investment Portfolio,671,205,2007-02-28
SA010752,Luis,Shannon,69,Male,luis.shannon@outlook.com,+27743976792,Free State,Welkom,Low (<R100k),Self-employed,Home Loan,Home Loan,"Vehicle Insurance, Overdraft Facility, Investment Portfolio",403,142,2012-05-02
SA010753,Katherine,Martinez,37,Male,katherine.martinez@outlook.com,+27758789179,Gauteng,Pretoria,Middle (R350k-R600k),Full-time,Savings,Savings,Vehicle Insurance,671,203,2007-04-29
SA010754,Michael,Martinez,48,Male,michael.martinez@yahoo.com,+27691161102,Gauteng,Benoni,Lower-Middle (R100k-R350k),Self-employed,Savings,"Savings, Credit","Investment Portfolio, Credit Card, Life Insurance, Overdraft Facility, Home Insurance",653,151,2011-08-06
SA010755,Johnny,Sims,49,Male,johnny.sims@outlook.com,+27695432538,Western Cape,Paarl,Middle (R350k-R600k),Part-time,Home Loan,"Cheque, Investment, Home Loan",Home Insurance,667,144,2012-03-03
SA010756,Rachel,Dennis,49,Male,rachel.dennis@gmail.com,+27652099905,Western Cape,Worcester,Lower-Middle (R100k-R350k),Full-time,Investment,"Vehicle Finance, Investment, Savings",Vehicle Insurance,663,88,2016-10-08
SA010757,Andrew,Allen,66,Male,andrew.allen@outlook.com,+27752726662,Gauteng,Benoni,Lower-Middle (R100k-R350k),Self-employed,Home Loan,"Home Loan, Cheque","Home Insurance, Investment Portfolio, Savings Plan",354,83,2017-03-07
SA010758,Micheal,Torres,28,Female,micheal.torres@yahoo.com,+27845519499,Mpumalanga,Middelburg,Middle (R350k-R600k),Full-time,Investment,Investment,Savings Plan,757,240,2004-04-14
SA010759,Brandon,Adams,71,Female,brandon.adams@yahoo.com,+27607779356,KwaZulu-Natal,Richards Bay,Middle (R350k-R600k),Student,Credit,Credit,"Personal Loan, Credit Card, Savings Plan",723,166,2010-05-13
SA010760,Jill,Dixon,30,Male,jill.dixon@yahoo.com,+27606399676,Eastern Cape,Mthatha,Low (<R100k),Full-time,Credit,"Credit, Investment","Vehicle Insurance, Personal Loan, Overdraft Facility",439,205,2007-02-28
SA010761,Sierra,Soto,28,Female,sierra.soto@gmail.com,+27847544171,Free State,Parys,Lower-Middle (R100k-R350k),Full-time,Vehicle Finance,"Vehicle Finance, Credit",Savings Plan,635,72,2018-01-31
SA010762,Curtis,Dennis,35,Female,curtis.dennis@gmail.com,+27882241325,KwaZulu-Natal,Newcastle,Low (<R100k),Full-time,Vehicle Finance,Vehicle Finance,"Vehicle Insurance, Life Insurance",346,212,2006-08-02
SA010763,Peter,Andrews,33,Female,peter.andrews@yahoo.com,+27821366612,Eastern Cape,Mthatha,Lower-Middle (R100k-R350k),Full-time,Savings,Savings,"Home Insurance, Overdraft Facility, Life Insurance",532,219,2006-01-04
SA010764,Catherine,Bauer,32,Female,catherine.bauer@outlook.com,+27685284192,Western Cape,Stellenbosch,Middle (R350k-R600k),Full-time,Savings,"Savings, Cheque","Personal Loan, Credit Card",659,165,2010-06-12
SA010765,Amber,Randolph,51,Male,amber.randolph@outlook.com,+27731538280,Mpumalanga,Ermelo,Lower-Middle (R100k-R350k),Full-time,Credit,"Investment, Home Loan, Credit, Cheque",,378,163,2010-08-11
SA010766,Jason,Ramos,53,Male,jason.ramos@gmail.com,+27788859233,KwaZulu-Natal,Ladysmith,Upper-Middle (R600k-R1.2M),Full-time,Savings,"Cheque, Savings","Home Insurance, Savings Plan, Overdraft Facility",729,210,2006-10-01
SA010767,Michael,Evans,22,Male,michael.evans@outlook.com,+27838254420,Eastern Cape,Mthatha,Lower-Middle (R100k-R350k),Full-time,Credit,"Credit, Home Loan, Investment",Home Insurance,451,160,2010-11-09
SA010768,Sara,Houston,34,Male,sara.houston@outlook.com,+27814361005,Eastern Cape,Mthatha,Lower-Middle (R100k-R350k),Full-time,Home Loan,"Home Loan, Investment, Cheque",Personal Loan,351,198,2007-09-26
SA010769,Cheryl,Chambers,67,Male,cheryl.chambers@yahoo.com,+27894860502,KwaZulu-Natal,Durban,Lower-Middle (R100k-R350k),Retired,Cheque,"Cheque, Investment",Savings Plan,417,109,2015-01-17
SA010770,Christopher,Willis,19,Male,christopher.willis@yahoo.com,+27608448286,North West,Mahikeng,Low (<R100k),Full-time,Vehicle Finance,"Vehicle Finance, Cheque, Credit","Vehicle Insurance, Personal Loan, Overdraft Facility",525,115,2014-07-21
SA010771,Joseph,Daniel,50,Male,joseph.daniel@yahoo.com,+27837012792,Gauteng,Pretoria,Low (<R100k),Full-time,Investment,"Investment, Credit",Vehicle Insurance,360,54,2019-07-25
SA010772,David,Moreno,78,Female,david.moreno@yahoo.com,+27872678829,Gauteng,Centurion,Upper-Middle (R600k-R1.2M),Full-time,Investment,Investment,"Credit Card, Life Insurance, Personal Loan",804,112,2014-10-19
SA010773,Amy,Ellis,78,Female,amy.ellis@gmail.com,+27651155591,Free State,Bethlehem,Low (<R100k),Full-time,Cheque,Cheque,"Life Insurance, Credit Card",587,178,2009-05-18
SA010774,Alyssa,Walker,65,Female,alyssa.walker@yahoo.com,+27653929930,Western Cape,Paarl,Upper-Middle (R600k-R1.2M),Full-time,Cheque,"Cheque, Vehicle Finance, Investment",Savings Plan,644,202,2007-05-29
SA010775,Lisa,Hicks,76,Female,lisa.hicks@yahoo.com,+27608893719,Eastern Cape,Port Elizabeth,Middle (R350k-R600k),Self-employed,Cheque,Cheque,"Home Insurance, Vehicle Insurance, Personal Loan",686,12,2023-01-05
SA010776,Mark,Mendoza,18,Female,mark.mendoza@gmail.com,+27638980743,Mpumalanga,Nelspruit,Low (<R100k),Full-time,Home Loan,"Credit, Home Loan","Investment Portfolio, Vehicle Insurance",639,35,2021-02-14
SA010777,Julie,Myers,38,Female,julie.myers@outlook.com,+27864293151,Mpumalanga,Nelspruit,Lower-Middle (R100k-R350k),Part-time,Home Loan,Home Loan,"Credit Card, Home Insurance, Investment Portfolio",351,207,2006-12-30
SA010778,Vanessa,Wright,24,Male,vanessa.wright@yahoo.com,+27708753576,Gauteng,Pretoria,Middle (R350k-R600k),Full-time,Vehicle Finance,"Home Loan, Vehicle Finance",Home Insurance,746,195,2007-12-25
SA010779,Ivan,Craig,55,Male,ivan.craig@gmail.com,+27651240278,Limpopo,Phalaborwa,Middle (R350k-R600k),Full-time,Savings,Savings,"Savings Plan, Vehicle Insurance",642,42,2020-07-19
SA010780,Julie,Becker,58,Female,julie.becker@yahoo.com,+27778379676,KwaZulu-Natal,Pietermaritzburg,Lower-Middle (R100k-R350k),Full-time,Investment,Investment,"Overdraft Facility, Savings Plan, Personal Loan",377,87,2016-11-07
SA010781,Bruce,Baxter,60,Female,bruce.baxter@yahoo.com,+27731426375,Limpopo,Musina,Low (<R100k),Full-time,Cheque,"Cheque, Savings, Vehicle Finance, Credit","Investment Portfolio, Life Insurance, Credit Card",622,31,2021-06-14
SA010782,Jennifer,Conley,53,Male,jennifer.conley@outlook.com,+27663377472,Mpumalanga,Ermelo,Low (<R100k),Part-time,Vehicle Finance,"Cheque, Savings, Vehicle Finance",Personal Loan,498,191,2008-04-23
SA010783,Anthony,Montes,69,Female,anthony.montes@gmail.com,+27633778902,KwaZulu-Natal,Ladysmith,Low (<R100k),Unemployed,Home Loan,"Home Loan, Cheque",Credit Card,616,139,2012-07-31
SA010784,Rachel,Brooks,36,Female,rachel.brooks@yahoo.com,+27703283712,Mpumalanga,Middelburg,Upper-Middle (R600k-R1.2M),Part-time,Investment,"Investment, Savings",Vehicle Insurance,850,65,2018-08-29
SA010785,David,Fischer,21,Female,david.fischer@gmail.com,+27723675009,Gauteng,Centurion,Upper-Middle (R600k-R1.2M),Full-time,Credit,"Credit, Home Loan","Home Insurance, Life Insurance, Personal Loan, Investment Portfolio",698,64,2018-09-28
SA010786,Marilyn,Stuart,78,Male,marilyn.stuart@yahoo.com,+27602967833,Gauteng,Pretoria,Middle (R350k-R600k),Full-time,Savings,"Home Loan, Savings",Overdraft Facility,725,60,2019-01-26
SA010787,Jose,Stewart,27,Male,jose.stewart@gmail.com,+27725285779,North West,Klerksdorp,Upper-Middle (R600k-R1.2M),Part-time,Credit,Credit,"Investment Portfolio, Vehicle Insurance, Overdraft Facility",733,150,2011-09-05
SA010788,Mark,Cordova,24,Male,mark.cordova@yahoo.com,+27679296866,Northern Cape,Kuruman,Upper-Middle (R600k-R1.2M),Self-employed,Savings,"Credit, Vehicle Finance, Savings","Investment Portfolio, Savings Plan, Overdraft Facility",832,27,2021-10-12
SA010789,Alexis,Patton,39,Female,alexis.patton@gmail.com,+27602696696,Eastern Cape,Mthatha,High (>R1.2M),Part-time,Cheque,"Credit, Cheque",Overdraft Facility,806,57,2019-04-26
SA010790,Frank,King,53,Female,frank.king@gmail.com,+27782653843,Eastern Cape,Grahamstown,Low (<R100k),Retired,Cheque,"Savings, Cheque","Credit Card, Savings Plan",684,149,2011-10-05
SA010791,Dillon,Reynolds,65,Male,dillon.reynolds@outlook.com,+27879770547,Western Cape,Paarl,Upper-Middle (R600k-R1.2M),Full-time,Credit,Credit,,633,172,2009-11-14
SA010792,Dustin,Rodgers,78,Female,dustin.rodgers@outlook.com,+27745253262,Gauteng,Centurion,Upper-Middle (R600k-R1.2M),Full-time,Vehicle Finance,Vehicle Finance,,698,91,2016-07-10
SA010793,Timothy,Mercado,47,Female,timothy.mercado@outlook.com,+27806400269,Limpopo,Tzaneen,Low (<R100k),Full-time,Cheque,"Investment, Cheque","Life Insurance, Home Insurance",337,220,2005-12-05
SA010794,Edward,Riley,71,Female,edward.riley@yahoo.com,+27799341509,Gauteng,Johannesburg,Middle (R350k-R600k),Full-time,Cheque,"Credit, Cheque","Savings Plan, Credit Card, Vehicle Insurance",743,220,2005-12-05
SA010795,Janet,Baker,79,Male,janet.baker@yahoo.com,+27899491272,Western Cape,Cape Town,Lower-Middle (R100k-R350k),Full-time,Home Loan,"Home Loan, Investment",,655,102,2015-08-15
SA010796,Jason,Hodge,63,Female,jason.hodge@outlook.com,+27717656473,North West,Potchefstroom,Middle (R350k-R600k),Self-employed,Credit,Credit,"Investment Portfolio, Overdraft Facility, Credit Card",838,217,2006-03-05
SA010797,Katie,Gardner,80,Male,katie.gardner@gmail.com,+27673600666,Western Cape,Stellenbosch,Middle (R350k-R600k),Student,Savings,"Investment, Savings",Life Insurance,801,58,2019-03-27
SA010798,Timothy,Campos,46,Male,timothy.campos@gmail.com,+27879107980,Gauteng,Soweto,Lower-Middle (R100k-R350k),Full-time,Home Loan,"Credit, Home Loan, Cheque","Credit Card, Savings Plan",589,48,2020-01-21
SA010799,Nicole,Schwartz,34,Female,nicole.schwartz@yahoo.com,+27884937710,Limpopo,Musina,Lower-Middle (R100k-R350k),Unemployed,Investment,Investment,"Life Insurance, Credit Card, Investment Portfolio, Savings Plan, Vehicle Insurance",359,178,2009-05-18
SA010800,Patricia,Barrera,24,Female,patricia.barrera@outlook.com,+27676844222,KwaZulu-Natal,Durban,Middle (R350k-R600k),Self-employed,Vehicle Finance,"Vehicle Finance, Home Loan","Overdraft Facility, Life Insurance",641,120,2014-02-21
SA010801,Robert,Duke,55,Female,robert.duke@yahoo.com,+27771965457,Gauteng,Pretoria,Low (<R100k),Full-time,Savings,"Credit, Cheque, Savings",Personal Loan,375,91,2016-07-10
SA010802,Mary,Wright,63,Female,mary.wright@gmail.com,+27818585176,KwaZulu-Natal,Pietermaritzburg,High (>R1.2M),Self-employed,Vehicle Finance,Vehicle Finance,"Credit Card, Vehicle Insurance",731,85,2017-01-06
SA010803,Marc,Bishop,67,Female,marc.bishop@yahoo.com,+27783007953,North West,Brits,Low (<R100k),Self-employed,Vehicle Finance,"Savings, Home Loan, Vehicle Finance",Home Insurance,643,106,2015-04-17
SA010804,Rick,Collins,71,Male,rick.collins@yahoo.com,+27622579766,Gauteng,Centurion,Upper-Middle (R600k-R1.2M),Self-employed,Credit,"Home Loan, Credit, Vehicle Finance",Investment Portfolio,738,179,2009-04-18
SA010805,Kimberly,Brown,40,Male,kimberly.brown@gmail.com,+27687734840,Free State,Bethlehem,Lower-Middle (R100k-R350k),Full-time,Investment,Investment,Personal Loan,577,87,2016-11-07
SA010806,Scott,Gentry,80,Male,scott.gentry@outlook.com,+27601078199,Free State,Bloemfontein,Low (<R100k),Full-time,Investment,Investment,,612,205,2007-02-28
SA010807,Michael,Ross,29,Male,michael.ross@gmail.com,+27712626815,Eastern Cape,Grahamstown,Low (<R100k),Self-employed,Investment,"Cheque, Home Loan, Investment","Home Insurance, Credit Card, Life Insurance",565,46,2020-03-21
SA010808,Jacob,Ferguson,19,Male,jacob.ferguson@yahoo.com,+27895889399,Mpumalanga,Nelspruit,Middle (R350k-R600k),Retired,Vehicle Finance,Vehicle Finance,"Home Insurance, Investment Portfolio",653,152,2011-07-07
SA010809,Benjamin,Hayes,76,Female,benjamin.hayes@yahoo.com,+27632098296,Mpumalanga,Ermelo,Upper-Middle (R600k-R1.2M),Self-employed,Investment,Investment,,749,62,2018-11-27
SA010810,Amanda,Casey,21,Female,amanda.casey@outlook.com,+27626377987,Limpopo,Mokopane,Low (<R100k),Full-time,Credit,"Home Loan, Vehicle Finance, Credit","Life Insurance, Home Insurance",388,165,2010-06-12
SA010811,Kathleen,Hart,78,Female,kathleen.hart@gmail.com,+27752750174,KwaZulu-Natal,Richards Bay,Low (<R100k),Self-employed,Credit,Credit,"Personal Loan, Investment Portfolio, Overdraft Facility",604,79,2017-07-05
SA010812,Jaclyn,Bennett,30,Male,jaclyn.bennett@outlook.com,+27773908477,Western Cape,Worcester,Middle (R350k-R600k),Full-time,Vehicle Finance,"Vehicle Finance, Savings",Personal Loan,785,13,2022-12-06
SA010813,Alexis,Stevens,70,Female,alexis.stevens@outlook.com,+27711750288,Limpopo,Mokopane,Upper-Middle (R600k-R1.2M),Self-employed,Savings,"Savings, Credit, Cheque","Personal Loan, Overdraft Facility",690,183,2008-12-19
SA010814,Benjamin,Kelley,77,Female,benjamin.kelley@gmail.com,+27885033031,Gauteng,Johannesburg,High (>R1.2M),Retired,Cheque,"Investment, Cheque","Home Insurance, Vehicle Insurance",705,212,2006-08-02
SA010815,Christopher,Adams,56,Male,christopher.adams@yahoo.com,+27816196562,Eastern Cape,Mthatha,Upper-Middle (R600k-R1.2M),Full-time,Vehicle Finance,Vehicle Finance,"Investment Portfolio, Credit Card",777,105,2015-05-17
